id,title,description,link,image_link,availability,price,sale_price,sale_price_effective_date,google_product_category,product_type,brand,gtin,mpn,condition,age_group,color,gender,material,pattern,size,item_group_id,promotion_id,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,shipping,shipping_label,shipping_weight,shipping_length,shipping_width,shipping_height,is_bundle,multipack,minimum_price
15904,UF Tool Badge Rust Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-rust-tee/?sku=609559709F804_4153,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1153_source_1620400524.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559709F804_4153,new,,Soft Cream,,,,L,14656,,,,,,,,,5.8 oz,7.9 in,7.9 in,0.6 in,No,, USD
15905,UF Tool Badge Rust Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-rust-tee/?sku=609559709F804_4154,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1154_source_1620400524.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559709F804_4154,new,,Soft Cream,,,,XL,14656,,,,,,,,,6 oz,7.9 in,7.9 in,0.9 in,No,, USD
15906,UF Tool Badge Rust Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-rust-tee/?sku=609559709F804_4155,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1155_source_1620400524.jpg,in stock,28.43 USD,,,,Lifestyle > Apparel,Urban Forge,,609559709F804_4155,new,,Soft Cream,,,,2XL,14656,,,,,,,,,7.1 oz,7.9 in,7.9 in,0.9 in,No,, USD
15907,UF Tool Badge Rust Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-rust-tee/?sku=609559709F804_5305,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1156_source_1620400525.jpg,in stock,29.93 USD,,,,Lifestyle > Apparel,Urban Forge,,609559709F804_5305,new,,Soft Cream,,,,3XL,14656,,,,,,,,,7.5 oz,7.9 in,7.9 in,0.9 in,No,, USD
15908,UF Tool Badge Rust Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-rust-tee/?sku=609559709F804_5320,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1157_source_1620400525.jpg,in stock,31.43 USD,,,,Lifestyle > Apparel,Urban Forge,,609559709F804_5320,new,,Soft Cream,,,,4XL,14656,,,,,,,,,9 oz,7.9 in,7.9 in,0.9 in,No,, USD
15911,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_4016,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1159_source_1620400567.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_4016,new,,Black,,,,S,14657,,,,,,,,,4.6 oz,7.9 in,7.9 in,0.6 in,No,, USD
15912,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_4017,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1160_source_1620400568.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_4017,new,,Black,,,,M,14657,,,,,,,,,5 oz,7.9 in,7.9 in,0.6 in,No,, USD
15913,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_4018,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1161_source_1620400568.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_4018,new,,Black,,,,L,14657,,,,,,,,,5.8 oz,7.9 in,7.9 in,0.6 in,No,, USD
15914,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_4019,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1162_source_1620400568.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_4019,new,,Black,,,,XL,14657,,,,,,,,,6 oz,7.9 in,7.9 in,0.9 in,No,, USD
15915,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_4020,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1163_source_1620400569.jpg,in stock,28.43 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_4020,new,,Black,,,,2XL,14657,,,,,,,,,7.1 oz,7.9 in,7.9 in,0.9 in,No,, USD
15916,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_5295,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1164_source_1620400569.jpg,in stock,29.93 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_5295,new,,Black,,,,3XL,14657,,,,,,,,,7.5 oz,7.9 in,7.9 in,0.9 in,No,, USD
15917,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_5310,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1165_source_1620400570.jpg,in stock,31.43 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_5310,new,,Black,,,,4XL,14657,,,,,,,,,9 oz,7.9 in,7.9 in,0.9 in,No,, USD
15918,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_4046,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1166_source_1620400570.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_4046,new,,Brown,,,,S,14657,,,,,,,,,4.6 oz,7.9 in,7.9 in,0.6 in,No,, USD
15919,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_4047,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1167_source_1620400571.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_4047,new,,Brown,,,,M,14657,,,,,,,,,5 oz,7.9 in,7.9 in,0.6 in,No,, USD
15920,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_4048,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1168_source_1620400571.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_4048,new,,Brown,,,,L,14657,,,,,,,,,5.8 oz,7.9 in,7.9 in,0.6 in,No,, USD
15921,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_4049,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1169_source_1620400571.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_4049,new,,Brown,,,,XL,14657,,,,,,,,,6 oz,7.9 in,7.9 in,0.9 in,No,, USD
15922,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_4050,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1170_source_1620400572.jpg,in stock,28.43 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_4050,new,,Brown,,,,2XL,14657,,,,,,,,,7.1 oz,7.9 in,7.9 in,0.9 in,No,, USD
15923,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_9575,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1171_source_1620400572.jpg,in stock,25.93 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_9575,new,,Black Heather,,,,XS,14657,,,,,,,,,3.6 oz,7.9 in,7.9 in,0.6 in,No,, USD
15924,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_8923,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1172_source_1620400573.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_8923,new,,Black Heather,,,,S,14657,,,,,,,,,4.6 oz,7.9 in,7.9 in,0.6 in,No,, USD
15925,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_8924,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1173_source_1620400573.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_8924,new,,Black Heather,,,,M,14657,,,,,,,,,5 oz,7.9 in,7.9 in,0.6 in,No,, USD
15926,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_8925,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1174_source_1620400573.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_8925,new,,Black Heather,,,,L,14657,,,,,,,,,5.8 oz,7.9 in,7.9 in,0.6 in,No,, USD
15927,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_8926,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1175_source_1620400574.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_8926,new,,Black Heather,,,,XL,14657,,,,,,,,,6 oz,7.9 in,7.9 in,0.9 in,No,, USD
15928,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_8927,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1176_source_1620400574.jpg,in stock,28.43 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_8927,new,,Black Heather,,,,2XL,14657,,,,,,,,,7.1 oz,7.9 in,7.9 in,0.9 in,No,, USD
15929,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_8928,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1177_source_1620400575.jpg,in stock,29.93 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_8928,new,,Black Heather,,,,3XL,14657,,,,,,,,,7.5 oz,7.9 in,7.9 in,0.9 in,No,, USD
15930,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_8929,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1178_source_1620400575.jpg,in stock,31.43 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_8929,new,,Black Heather,,,,4XL,14657,,,,,,,,,9 oz,7.9 in,7.9 in,0.9 in,No,, USD
15931,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_9564,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1179_source_1620400576.jpg,in stock,25.93 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_9564,new,,Dark Grey Heather,,,,XS,14657,,,,,,,,,3.6 oz,7.9 in,7.9 in,0.6 in,No,, USD
15932,UF Tool Badge White Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women.  100% combed and ring-spun cotton (Heather colors contain polyester) Ash color is 99% combed and ring-spun cotton, 1% polyester Heather colors are 52% combed and ring-spun cotton, 48% polyester Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester Fabric weight: 4.2 oz (142 g/m2) Pre-shrunk fabric Side-seamed construction Shoulder-to-shoulder tapingSize guide XSSMLXL2XL3XL4XLLength (inches)2728293031323334Width (inches)16 18202224262830",https://urbanforge.com/uf-tool-badge-white-tee/?sku=609559B65C05D_8460,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/1180_source_1620400576.jpg,in stock,26.53 USD,,,,Lifestyle > Apparel,Urban Forge,,609559B65C05D_8460,new,,Dark Grey Heather,,,,S,14657,,,,,,,,,4.6 oz,7.9 in,7.9 in,0.6 in,No,, USD
